PHRASE	WORDS_COUNT	FREQUENCY	SYNSETS
irregular	1	9	1960656 all 1753249 all 1089775 all 912094 all 1971046 all 607202 all 1962107 all 1596809 all 594146 all
advanced	1	8	198383 all 412171 all 1211296 all 1840121 all 1876261 all 1208738 all 816839 all 819526 all
tender	1	8	707206 all 2292421 all 1712753 all 1649561 all 1464700 all 2448166 all 2446651 all 2448889 all
smooth	1	8	2236842 all 2243411 all 2294263 all 1139832 all 758800 all 750926 all 302951 all 2244619 all
little	1	8	2386612 all 1391351 all 1467534 all 1455732 all 855670 all 1554510 all 1280908 all 1649031 all
major	1	8	1471002 all 1471848 all 1472351 all 1473680 all 2100236 all 1472628 all 1472098 all 1471538 all
grand	1	8	1278251 all 1387149 all 2024928 all 1676517 all 1591050 all 1284544 all 1588619 all 752110 all
old	1	8	1638438 all 1729566 all 1116118 all 966357 all 936297 all 820219 all 127137 all 1643620 all
thin	1	8	2412164 all 2282277 all 2164913 all 2562566 all 1458054 all 542359 all 2417301 all 988232 all
mean	1	8	1589650 all 905039 all 2025718 all 1113807 all 1112969 all 1594146 all 2227663 all 1587787 all
blue	1	8	425002 all 1606058 all 1300370 all 1590484 all 370869 all 364881 all 703615 all 2132224 all
foul	1	8	1405390 all 957743 all 955915 all 425313 all 421590 all 1625893 all 1053634 all 255308 all
full	1	8	515380 all 106020 all 1211531 all 106277 all 2300501 all 522885 all 1083157 all 1456710 all
up	1	8	1845002 all 2490170 all 2487108 all 2485488 all 1208146 all 1091995 all 1004245 all 186925 all
broad	1	8	428878 all 2560548 all 1211531 all 1384212 all 1287160 all 526062 all 286837 all 1101891 all
conventional	1	7	1042703 all 605516 all 607421 all 1980796 all 1690606 all 611281 all 610861 all
base	1	7	1589650 all 2036077 all 2345859 all 1117362 all 1407816 all 1856066 all 1592857 all
offensive	1	7	1624633 all 1631386 all 2560035 all 1628302 all 1627965 all 908672 all 1628946 all
superior	1	7	792769 all 72436 all 2100566 all 2348482 all 2341266 all 2338615 all 2349685 all
physical	1	7	2779774 pert 842324 all 1574259 all 874092 all 627004 all 627204 all 1778212 all
national	1	7	2988060 pert 1038332 all 2988281 pert 1567862 all 1861776 all 1105840 all 2988402 pert
innocent	1	7	572392 all 2513614 all 927978 all 1309220 all 1159907 all 2272670 all 1319874 all
critical	1	7	647542 all 649586 all 903894 all 656132 all 650577 all 2830645 pert 651935 all
delicate	1	7	709215 all 1948389 all 2103982 all 2227344 all 2448324 all 746994 all 705891 all
special	1	7	2278011 all 488187 all 2367319 all 1678729 all 1853228 all 1104026 all 1103844 all
neutral	1	7	1930004 all 1818992 all 386392 all 732160 all 1615625 all 408284 all 359160 all
limited	1	7	1103844 all 1007258 all 1913642 all 1532586 all 529191 all 1415021 all 2002470 all
engaged	1	7	1100817 all 1623360 all 1988468 all 1516207 all 864203 all 567287 all 293611 all
certain	1	7	335421 all 336831 all 340239 all 700884 all 2087342 all 724397 all 309740 all
simple	1	7	2174896 all 750296 all 1841390 all 2272047 all 1793812 all 2166346 all 1792573 all
single	1	7	2220571 all 2153174 all 1966740 all 1482228 all 493460 all 539389 all 2213947 all
sealed	1	7	2086667 all 2089943 all 2087342 all 1739898 all 1697318 all 1697129 all 1760847 all
modest	1	7	2340458 all 1537885 all 1532912 all 1893510 all 1851916 all 1539225 all 1415219 all
liquid	1	7	2261386 all 778017 all 1505991 all 1139832 all 2473371 all 1505041 all 432453 all
frozen	1	7	778270 all 347707 all 1506945 all 1078302 all 1258264 all 1072586 all 1564881 all
gentle	1	7	2388773 all 1373314 all 1192035 all 1590484 all 1144571 all 1455412 all 1509066 all
honest	1	7	1222360 all 958475 all 2180157 all 2465519 all 1116026 all 1225643 all 1851795 all
double	1	7	896026 all 2217799 all 1546826 all 1385149 all 2217452 all 2217241 all 2220308 all
bitter	1	7	2396098 all 1245610 all 1711910 all 2435901 all 1364993 all 1802165 all 116744 all
uncut	1	7	662687 all 664167 all 1566288 all 2455069 all 5107 all 663104 all 1319583 all
smart	1	7	438707 all 182718 all 980144 all 1513376 all 975487 all 1335458 all 205295 all
stiff	1	7	798103 all 1043924 all 2323726 all 1525659 all 1023706 all 1824244 all 1990653 all
plain	1	7	1791911 all 1907103 all 1785906 all 60605 all 169432 all 765666 all 1618376 all
large	1	7	579622 all 1114658 all 2016881 all 527870 all 1382086 all 173391 all 2163307 all
gross	1	7	580039 all 987974 all 2516435 all 1102308 all 683531 all 1582821 all 1520091 all
sick	1	7	2325984 all 2541302 all 195684 all 2545689 all 2075321 all 1560165 all 1806677 all
wide	1	7	2560548 all 24241 all 526062 all 1384212 all 1654900 all 106277 all 2563068 all
alive	1	7	2106366 all 41488 all 118567 all 805115 all 94448 all 927373 all 190653 all
late	1	7	816481 all 1730444 all 1729819 all 1901186 all 97674 all 820721 all 819235 all
pure	1	7	1520091 all 361125 all 1163860 all 862911 all 1904845 all 1905653 all 393508 all
high	1	7	799224 all 2339120 all 1210854 all 1213197 all 1054047 all 1204557 all 705498 all
idle	1	7	2353211 all 2121424 all 294175 all 1872265 all 865007 all 1998835 all 37188 all
one	1	7	505410 all 2186338 all 702642 all 2477885 all 1677623 all 1330506 all 2064427 all
set	1	7	1931203 all 2126430 all 2493300 all 1564603 all 1681307 all 1152091 all 2129908 all
uncertain	1	7	341405 all 2087450 all 103567 all 725522 all 2504558 all 336168 all 337404 all
slow	1	6	982602 all 980527 all 983722 all 1345307 all 36998 all 440579 all
sour	1	6	2399014 all 1054922 all 2369869 all 1164420 all 2368787 all 1137378 all
acute	1	6	650900 all 803275 all 44760 all 1810189 all 1811820 all 1744515 all
near	1	6	452883 all 1113225 all 1573762 all 2033556 all 451872 all 444519 all
neat	1	6	2423284 all 2423432 all 850648 all 1123879 all 757120 all 61664 all
poor	1	6	2336904 all 2024411 all 1050890 all 1128719 all 2025498 all 2022953 all
rare	1	6	17024 all 2417725 all 619691 all 1678112 all 1067538 all 488561 all
cool	1	6	2529945 all 2531422 all 1914250 all 2532200 all 971660 all 530772 all
even	1	6	909545 all 892243 all 913387 all 2372520 all 891170 all 2302187 all
fine	1	6	2414031 all 850183 all 1838253 all 2232251 all 1906817 all 2081114 all
grim	1	6	195684 all 1785341 all 1802932 all 703615 all 364881 all 2079507 all
gay	1	6	1367651 all 363938 all 407151 all 1201937 all 1298708 all 1367431 all
odd	1	6	490845 all 968010 all 916383 all 1487496 all 926505 all 913454 all
wet	1	6	798103 all 2547317 all 2554267 all 1159405 all 2555126 all 2554752 all
sympathetic	1	6	3008013 pert 2376277 all 2374914 all 1163589 all 2072923 all 1372948 all
progressive	1	6	576189 all 37653 all 1668011 all 1877617 all 1876006 all 2536518 all
left-handed	1	6	1406961 all 2029167 all 442255 all 63563 all 103196 all 1408240 all
structural	1	6	586060 all 1090593 all 2897335 pert 2897158 pert 2949511 pert 2949275 pert
particular	1	6	984624 all 1853228 all 311044 all 488187 all 1104460 all 1104026 all
functional	1	6	2976260 pert 2124253 all 1091728 all 1092989 all 1090308 all 1835023 all
synthetic	1	6	111129 all 111856 all 1118409 all 1573568 all 1572458 all 112628 all
miserable	1	6	478872 all 1050890 all 1150205 all 904745 all 2347086 all 107384 all
dependent	1	6	2329864 all 2351370 all 47406 all 730470 all 725772 all 556174 all
desperate	1	6	713351 all 1990507 all 1229826 all 2059626 all 651451 all 263463 all
effective	1	6	510644 all 1660712 all 832784 all 44132 all 839225 all 834198 all
brilliant	1	6	281173 all 2342608 all 402855 all 1285376 all 2009688 all 1335156 all
unstable	1	6	1992712 all 1929456 all 823192 all 345494 all 2291843 all 2076817 all
standing	1	6	1240235 all 1755508 all 1237433 all 1970963 all 1241065 all 1239862 all
singular	1	6	2182862 all 2215087 all 1678417 all 968010 all 494622 all 2183421 all
profound	1	6	2162934 all 1872745 all 1512645 all 693237 all 693020 all 691141 all
material	1	6	629997 all 1487627 all 1779193 all 626800 all 625393 all 2577734 all
opposite	1	6	2066312 all 2067913 all 2070711 all 1663201 all 2071139 all 2070887 all
inferior	1	6	2340213 all 2348678 all 2440996 all 2297409 all 2345272 all 2349852 all
intimate	1	6	2132735 all 1076145 all 936038 all 453053 all 1348835 all 453308 all
isolated	1	6	2251576 all 567860 all 594267 all 2110447 all 2111095 all 1327205 all
detached	1	6	546155 all 160573 all 1467046 all 1060947 all 2110447 all 568304 all
unsound	1	6	2076817 all 2275629 all 725704 all 2274253 all 1174222 all 2500179 all
running	1	6	592754 all 1240591 all 1240413 all 1241757 all 1091728 all 1445438 all
serious	1	6	2123314 all 651039 all 748359 all 1279611 all 2118379 all 1333477 all
nominal	1	6	2768958 pert 1496592 all 1043374 all 1939784 all 2769128 pert 1099810 all
obscure	1	6	581637 all 567860 all 2089377 all 1122595 all 534250 all 431004 all
organic	1	6	2558767 all 901345 all 1166875 all 1679055 all 1093142 all 1679459 all
general	1	6	783840 all 1101391 all 1839663 all 1426077 all 527188 all 487198 all
aroused	1	6	2131668 all 1726021 all 85630 all 2405677 all 2014514 all 920494 all
average	1	6	486290 all 1594146 all 1594811 all 1594472 all 1531957 all 1673061 all
awkward	1	6	480439 all 605406 all 1001180 all 1140514 all 2564023 all 746047 all
blessed	1	6	1451768 all 669942 all 670741 all 2054075 all 1148764 all 2054216 all
verbal	1	6	500310 all 2284324 all 2230581 all 2823920 pert 2823724 pert 549675 all
yellow	1	6	265314 all 1640729 all 2101942 all 1177556 all 1228370 all 385756 all
severe	1	6	2322512 all 1513050 all 1129185 all 1301316 all 651039 all 1792387 all
silent	1	6	501820 all 175123 all 1919428 all 942163 all 151855 all 174983 all
sloppy	1	6	2548066 all 1446991 all 2426420 all 856511 all 312519 all 2550170 all
social	1	6	2248349 all 2798370 pert 2798597 pert 1076634 all 2258360 all 2252877 all
square	1	6	2318464 all 1709681 all 607857 all 766102 all 2558528 all 2043217 all
steady	1	6	919445 all 1067003 all 2095542 all 2301560 all 1990653 all 2291336 all
lively	1	6	2280333 all 119006 all 804371 all 874226 all 843595 all 804695 all
living	1	6	2756129 pert 99704 all 928874 all 928781 all 5839 all 1941274 all
formal	1	6	751838 all 1045216 all 1980796 all 1633153 all 1041916 all 1430628 all
golden	1	6	177547 all 369941 all 1149195 all 300943 all 1528730 all 670938 all
deadly	1	6	993885 all 1611329 all 993667 all 1721691 all 2449952 all 45888 all
decent	1	6	2336109 all 1878870 all 1538311 all 1993408 all 1538583 all 682932 all
divine	1	6	1179767 all 1261127 all 2055460 all 1121507 all 1180363 all 1179547 all
spare	1	6	1581305 all 60605 all 991301 all 106821 all 1582306 all 1624115 all
still	1	6	2277485 all 302951 all 1919428 all 1565751 all 1564315 all 1241600 all
polar	1	6	2838005 pert 2444147 all 1252151 all 2066312 all 358820 all 656507 all
quick	1	6	32733 all 1270486 all 979366 all 919018 all 1335903 all 978754 all
quiet	1	6	302951 all 1849170 all 1922763 all 1455540 all 1918984 all 43615 all
harsh	1	6	1374183 all 2230990 all 90219 all 1190916 all 1803792 all 1803583 all
inner	1	6	1862891 all 948985 all 1348835 all 951831 all 1863066 all 950272 all
early	1	6	812952 all 819852 all 1729384 all 1648617 all 817424 all 1732958 all
faint	1	6	782216 all 1747364 all 265989 all 2544525 all 2325097 all 782568 all
first	1	6	2202047 all 1016215 all 1009343 all 1009206 all 228294 all 1010862 all
great	1	6	173391 all 1467919 all 1386883 all 1677433 all 1278818 all 1123879 all
awful	1	6	193799 all 1677200 all 1126291 all 1282510 all 1587077 all 2012157 all
civil	1	6	642934 all 2697116 pert 642379 all 412355 all 1518161 all 2696920 pert
crisp	1	6	780352 all 1252714 all 1068104 all 547641 all 2446931 all 1030372 all
crude	1	6	417204 all 818175 all 556881 all 683531 all 2229584 all 1953467 all
cured	1	6	2541012 all 1071794 all 1072297 all 1495066 all 1072196 all 1951943 all
naked	1	5	2354234 all 1698760 all 1705195 all 1886783 all 457998 all
prime	1	5	3012209 pert 1013171 all 2342899 all 1012990 all 1489557 all
ready	1	5	2565701 all 1930512 all 1335903 all 1844742 all 185759 all
legal	1	5	2754096 pert 2754197 pert 1400562 all 2499148 all 852754 all
level	1	5	2302537 all 892243 all 1233104 all 911091 all 910101 all
fluid	1	5	2261746 all 1139832 all 345694 all 345494 all 778017 all
green	1	5	3069937 pert 2545257 all 375969 all 1493897 all 2272485 all
crazy	1	5	2075321 all 1836766 all 886448 all 919984 all 967897 all
tied	1	5	253869 all 254516 all 2478215 all 892243 all 254746 all
nice	1	5	641460 all 1838916 all 984333 all 1993408 all 1586342 all
pale	1	5	2325984 all 408445 all 408992 all 1458200 all 405879 all
rank	1	5	580039 all 16135 all 520892 all 1627049 all 1002256 all
ripe	1	5	816839 all 1931807 all 1492257 all 1493173 all 1661289 all
rude	1	5	641944 all 1952643 all 1950857 all 818175 all 642725 all
busy	1	5	292937 all 1795203 all 35978 all 1623360 all 1352561 all
keen	1	5	802179 all 1744515 all 1511387 all 1123879 all 803432 all
dim	1	5	782216 all 284575 all 275290 all 1229561 all 440579 all
fat	1	5	2411224 all 991838 all 1871349 all 1081340 all 986027 all
ill	1	5	178126 all 2541302 all 1128010 all 1162267 all 1246004 all
off	1	5	35254 all 2369869 all 2082924 all 1651896 all 1651469 all
aged	1	5	2581047 all 1071794 all 1493423 all 1644225 all 1644541 all
extended	1	5	1434218 all 1419638 all 1386234 all 1439155 all 1431638 all
complete	1	5	520214 all 2226028 all 1750386 all 1003277 all 1520091 all
confused	1	5	435492 all 465221 all 1684133 all 1766133 all 1669246 all
distinct	1	5	429016 all 2110778 all 779374 all 2067063 all 701299 all
working	1	5	833334 all 1091728 all 1836117 all 864461 all 1758194 all
absolute	1	5	719328 all 94069 all 897015 all 5205 all 520892 all
unknown	1	5	2370625 all 120784 all 1122595 all 966753 all 1376894 all
violent	1	5	248560 all 1511854 all 1570747 all 2510879 all 1514141 all
weighty	1	5	1278423 all 1187611 all 1770392 all 987180 all 1190168 all
subdued	1	5	2390194 all 284400 all 1455540 all 2000406 all 275290 all
titular	1	5	2815843 pert 2815998 pert 2816198 pert 1043374 all 2816340 pert
secular	1	5	2577061 all 1782854 all 2793988 pert 2056880 all 2057226 all
similar	1	5	1978532 all 2381495 all 1410606 all 1409581 all 2071420 all
slender	1	5	2415025 all 1394744 all 2562566 all 1140290 all 990855 all
primary	1	5	1856238 all 1277426 all 901060 all 1852174 all 699521 all
radical	1	5	1642657 all 2836479 pert 1856802 all 1535270 all 318667 all
red-hot	1	5	2132967 all 1641791 all 1249768 all 977372 all 1256973 all
refined	1	5	2271177 all 1947266 all 1953297 all 1142069 all 850648 all
nervous	1	5	2406908 all 919155 all 919813 all 2456157 all 2904518 pert
hostile	1	5	83478 all 1987093 all 1077829 all 1243373 all 1244410 all
liberal	1	5	575230 all 916199 all 1111418 all 2031473 all 286837 all
graphic	1	5	2285278 all 2736808 pert 1941026 all 2736983 pert 941242 all
healthy	1	5	1170243 all 1944088 all 2558184 all 2273838 all 624576 all
distant	1	5	442917 all 443075 all 1987646 all 445548 all 450606 all
eastern	1	5	826959 all 825604 all 823971 all 823832 all 823665 all
fearful	1	5	79485 all 193799 all 264776 all 252498 all 1127147 all
capable	1	5	51373 all 306314 all 2361540 all 308015 all 510348 all
careful	1	5	309021 all 1895099 all 1271961 all 1977488 all 2456698 all
wicked	1	5	2122715 all 2513740 all 1625893 all 2037531 all 1513050 all
uneasy	1	5	822449 all 2456157 all 480439 all 479073 all 1922562 all
uneven	1	5	578662 all 911327 all 913454 all 892773 all 2305651 all
snappy	1	5	2280680 all 1138770 all 1252714 all 874226 all 971933 all
stable	1	5	2290998 all 1930417 all 894551 all 348018 all 2274089 all
sticky	1	5	53691 all 746047 all 2550704 all 2549691 all 54804 all
strict	1	5	711308 all 2506267 all 915556 all 2436995 all 1299888 all
remote	1	5	1413084 all 443075 all 450606 all 20103 all 442917 all
sacred	1	5	519823 all 2587261 all 2054310 all 2054610 all 2055062 all
secure	1	5	2273643 all 2093305 all 2526124 all 2095311 all 2093888 all
seeded	1	5	2254778 all 2256209 all 1832245 all 2255487 all 2255608 all
mobile	1	5	2128084 all 345694 all 346103 all 1563494 all 1522376 all
modern	1	5	414354 all 820975 all 1535709 all 972902 all 1876261 all
narrow	1	5	1415480 all 287640 all 2561888 all 2563310 all 310716 all
leaden	1	5	2754012 pert 1189853 all 807667 all 462249 all 837756 all
linear	1	5	2168699 all 1417451 all 1445438 all 110497 all 658259 all
loaded	1	5	798103 all 1424455 all 1085661 all 2022167 all 285725 all
marine	1	5	124353 all 1380721 all 2889746 pert 2888000 pert 2887899 pert
mature	1	5	742316 all 1488245 all 1095914 all 1491775 all 1493173 all
mellow	1	5	799224 all 1156302 all 1493636 all 1492061 all 2408011 all
mental	1	5	2734776 pert 2734914 pert 1177899 all 1779986 all 2898750 pert
gothic	1	5	3069542 pert 3069643 pert 1537448 all 969103 all 3069797 pert
hearty	1	5	2531243 all 1171746 all 1171606 all 523479 all 2558528 all
heroic	1	5	251134 all 1386010 all 1284544 all 263463 all 2740508 pert
cyclic	1	5	2708232 pert 676555 all 1967803 all 675701 all 677545 all
earthy	1	5	1940472 all 683531 all 1570286 all 1317362 all 2905151 pert
young	1	5	1646941 all 1649720 all 1643480 all 937732 all 818008 all
actual	1	5	666610 all 2460964 all 1933731 all 1933520 all 43765 all
allied	1	5	2612787 pert 2612939 pert 2476485 all 1972070 all 731955 all
tonic	1	5	2816663 pert 2816888 pert 1357027 all 2320751 all 2438043 all
upset	1	5	2547217 all 931395 all 2457167 all 1669246 all 2467766 all
whole	1	5	784215 all 1319712 all 1171396 all 514884 all 517916 all
rigid	1	5	1026721 all 2436995 all 1023706 all 1564603 all 1029151 all
royal	1	5	2789579 pert 654685 all 1591394 all 1592509 all 2789798 pert
stark	1	5	1520091 all 1792387 all 1535583 all 1242750 all 556881 all
