PHRASE	WORDS_COUNT	FREQUENCY	SYNSETS
exhibit	1	4	2631856 stative 2140033 perception 1924712 motion 2148788 perception
explore	1	4	646271 cognition 648224 cognition 645939 cognition 649481 cognition
ferment	1	4	458471 change 458754 change 1761533 emotion 1763303 emotion
founder	1	4	2530003 social 1990168 motion 1989053 motion 1900648 motion
glorify	1	4	489299 change 860620 communication 580512 change 489496 change
grumble	1	4	909573 communication 1045719 communication 909219 communication 2187320 perception
liquidate	1	4	1327301 contact 2256589 possession 2254495 possession 2352019 possession
overwhelm	1	4	751131 communication 1339294 contact 1110517 competition 1809321 emotion
patronise	1	4	2219940 possession 908977 communication 2466134 social 908621 communication
patronize	1	4	2219940 possession 908621 communication 2466134 social 908977 communication
recapture	1	4	1772363 emotion 1439604 contact 2304013 possession 1686827 creation
accompany	1	4	1728355 creation 2716767 stative 2716165 stative 2025550 motion
ascertain	1	4	918872 communication 662589 cognition 721302 cognition 920336 communication
challenge	1	4	869126 communication 808162 communication 868591 communication 808343 communication
cultivate	1	4	2388403 social 302464 change 1741446 creation 1742726 creation
disappear	1	4	223928 change 427397 change 2156546 perception 426958 change
dissipate	1	4	1195804 consumption 2030424 motion 2614812 stative 2028994 motion
duplicate	1	4	246217 change 1734502 creation 1735308 creation 2659358 stative
elaborate	1	4	251463 change 400883 change 955601 communication 1625343 creation
embellish	1	4	293141 change 2748927 stative 1675963 creation 956405 communication
evaporate	1	4	223928 change 575720 change 366858 change 575970 change
proclaim	1	4	977336 communication 978173 communication 1017001 communication 860620 communication
recreate	1	4	2418421 social 24279 body 1737617 creation 1817938 emotion
regulate	1	4	2511551 social 701040 cognition 234988 change 299341 change
relegate	1	4	2589013 social 739662 cognition 2503803 social 2399331 social
renounce	1	4	757544 communication 2379198 social 2227487 possession 2367032 social
restrict	1	4	236592 change 2509287 social 233335 change 199309 change
retrieve	1	4	2247977 possession 1433809 contact 607780 cognition 1433991 contact
scavenge	1	4	1381357 contact 1534043 contact 1177973 consumption 180837 change
sibilate	1	4	1054186 communication 1055404 communication 1054399 communication 1053771 communication
solarise	1	4	2114056 perception 2113850 perception 2114433 perception 2112546 perception
solarize	1	4	2114433 perception 2112546 perception 2113850 perception 2114056 perception
sprinkle	1	4	228655 change 2757828 weather 1374767 contact 1376245 contact
stagnate	1	4	2725286 stative 2724835 stative 2725067 stative 2417504 social
stampede	1	4	2056300 motion 2594290 social 2594469 social 2086805 motion
struggle	1	4	1921772 motion 1505058 contact 2407338 social 1090335 competition
submerge	1	4	1578254 contact 217700 change 1991472 motion 1339294 contact
surmount	1	4	2694548 stative 1105639 competition 1108627 competition 1999082 motion
surround	1	4	1568886 contact 1127411 competition 1130607 competition 1467370 contact
tolerate	1	4	2457585 social 668099 cognition 2109404 perception 802946 communication
transmit	1	4	973056 communication 1435380 contact 2079933 motion 2231661 possession
undulate	1	4	2040054 motion 581355 change 1901783 motion 2687251 stative
validate	1	4	448290 change 667224 cognition 1012561 communication 2478701 social
vaporise	1	4	442267 change 575720 change 366858 change 575970 change
vaporize	1	4	153061 change 366858 change 1325288 contact 442267 change
geminate	1	4	246588 change 1465365 contact 1735556 creation 1465218 contact
generate	1	4	1628197 creation 1629000 creation 1627355 creation 54628 body
indurate	1	4	272910 change 576384 change 443116 change 443384 change
laminate	1	4	1232387 contact 1625666 creation 1365131 contact 1391538 contact
liberate	1	4	2497062 social 2497400 social 1757994 creation 2421374 social
localise	1	4	2692335 stative 1711749 creation 2509919 social 2695895 stative
localize	1	4	2692335 stative 2509919 social 1711749 creation 2695895 stative
macerate	1	4	398484 change 398953 change 398741 change 389406 change
mobilise	1	4	270005 change 1088381 competition 270215 change 1097960 competition
mobilize	1	4	270005 change 270215 change 1097960 competition 1088381 competition
multiply	1	4	55142 body 56334 body 641672 cognition 247390 change
nominate	1	4	879540 communication 2396716 social 2396205 social 2401523 social
overcome	1	4	1104018 competition 1108627 competition 1108148 competition 1809321 emotion
override	1	4	2544191 social 716130 cognition 1957995 motion 2644622 stative
announce	1	4	974367 communication 974173 communication 975427 communication 965871 communication
blockade	1	4	2557199 social 1126961 competition 1126846 competition 1478002 contact
castrate	1	4	60477 body 60833 body 541953 change 201034 change
confront	1	4	2742638 stative 1066433 communication 1078783 competition 812298 communication
conserve	1	4	2280132 possession 2269143 possession 2682567 stative 212049 change
converge	1	4	368847 change 2032634 motion 2710402 stative 2732401 stative
decorate	1	4	2547046 social 1466543 contact 2748927 stative 1675963 creation
decouple	1	4	471423 change 1297813 contact 714273 cognition 471576 change
dedicate	1	4	887142 communication 677966 cognition 2395996 social 887463 communication
denounce	1	4	841580 communication 841986 communication 842429 communication 2508245 social
describe	1	4	652346 cognition 1582645 contact 965035 communication 987071 communication
congratulate	1	4	883847 communication 1772498 emotion 881661 communication 881998 communication
sophisticate	1	4	488430 change 402389 change 2388764 social 932798 communication
substantiate	1	4	221413 change 2698443 stative 665886 cognition 1644746 creation
superannuate	1	4	536921 change 818135 communication 2380418 social 537050 change
neutralise	1	4	469904 change 1327301 contact 470084 change 1117931 competition
obliterate	1	4	311338 change 472230 change 478830 change 313987 change
prepossess	1	4	1770096 emotion 1783746 emotion 2205012 possession 680145 cognition
recuperate	1	4	528339 change 92690 body 93163 body 2249438 possession
relinquish	1	4	2316304 possession 2227487 possession 1474550 contact 2534062 social
transgress	1	4	2689529 stative 2566528 social 2565687 social 2019574 motion
transplant	1	4	555240 change 2753255 stative 1530431 contact 1855155 motion
contemplate	1	4	703875 cognition 630380 cognition 704388 cognition 2164825 perception
crystallize	1	4	143704 change 443670 change 621058 cognition 445940 change
demonstrate	1	4	2521816 social 664788 cognition 820976 communication 2148788 perception
incorporate	1	4	2629535 stative 2448079 social 466651 change 1541000 contact
interchange	1	4	2257767 possession 121678 change 2257370 possession 121926 change
manufacture	1	4	1758696 creation 1758882 creation 1634424 creation 1653442 creation
regurgitate	1	4	2069396 motion 959178 communication 76400 body 1178335 consumption
channelise	1	4	1757021 creation 1931768 motion 1435380 contact 1369059 contact
channelize	1	4	1757021 creation 1369059 contact 1435380 contact 1931768 motion
condescend	1	4	2591312 social 2517827 social 908977 communication 2591455 social
consecrate	1	4	886978 communication 887463 communication 866702 communication 2386012 social
constitute	1	4	2621395 stative 2620587 stative 1647229 creation 2396205 social
contradict	1	4	823436 communication 666886 cognition 776059 communication 2663141 stative
contribute	1	4	2324478 possession 2555908 social 2237782 possession 2308741 possession
coordinate	1	4	2437905 social 404642 change 466053 change 2438228 social
correspond	1	4	2699497 stative 2633534 stative 1006810 communication 2657219 stative
counteract	1	4	2543874 social 2543607 social 2564973 social 2564841 social
crystalise	1	4	143704 change 621058 cognition 443670 change 445940 change
crystalize	1	4	143704 change 621058 cognition 445940 change 443670 change
eviscerate	1	4	450168 change 1255057 contact 167191 change 197590 change
generalise	1	4	1022420 communication 1022906 communication 970215 communication 104465 body
generalize	1	4	1022420 communication 104465 body 1022906 communication 970215 communication
impregnate	1	4	498299 change 53341 body 497705 change 53159 body
infiltrate	1	4	1913363 motion 1913707 motion 1913532 motion 2435634 social
invalidate	1	4	667102 cognition 800460 communication 448440 change 2478059 social
invigorate	1	4	28362 body 1812720 emotion 192836 change 442063 change
naturalise	1	4	412993 change 412292 change 302464 change 412696 change
reconcile	1	4	482473 change 732394 cognition 764902 communication 482893 change
reproduce	1	4	55142 body 1736822 creation 1737141 creation 959178 communication
repudiate	1	4	686039 cognition 757544 communication 816828 communication 911917 communication
rubricate	1	4	2546710 social 1756875 creation 1683957 creation 996810 communication
sacrifice	1	4	2343595 possession 2343961 possession 2325558 possession 1326093 contact
sensitise	1	4	573671 change 2115778 perception 272391 change 573932 change
sensitize	1	4	573671 change 272391 change 573932 change 2115778 perception
shipwreck	1	4	2559613 social 2111625 perception 2529162 social 1566038 contact
signalise	1	4	1039330 communication 924612 communication 922438 communication 2296984 possession
signalize	1	4	1039330 communication 2296984 possession 922438 communication 924612 communication
socialise	1	4	406053 change 405853 change 2386845 social 2388950 social
socialize	1	4	406053 change 405853 change 2386845 social 2388950 social
speculate	1	4	2272090 possession 633443 cognition 927049 communication 630380 cognition
steamroll	1	4	464006 change 1110661 competition 2373578 social 2505807 social
terminate	1	4	352826 change 2609764 stative 2735418 stative 2402825 social
transfuse	1	4	81367 body 87290 body 1853440 motion 2325042 possession
verbalise	1	4	116203 change 940384 communication 941990 communication 943281 communication
verbalize	1	4	116203 change 943281 communication 941990 communication 940384 communication
visualise	1	4	2151394 perception 581205 change 1636008 creation 1635432 creation
visualize	1	4	2151394 perception 1636008 creation 581205 change 1635432 creation
formulate	1	4	1633173 creation 980453 communication 1632411 creation 925873 communication
guarantee	1	4	889555 communication 890590 communication 891936 communication 890100 communication
integrate	1	4	2481900 social 467451 change 466651 change 642980 cognition
intensify	1	4	290302 change 226566 change 227165 change 574735 change
interpose	1	4	2079051 motion 914769 communication 2538765 social 2098964 motion
interrupt	1	4	364064 change 520357 change 778275 communication 520019 change
ink	1	3	453680 change 509100 change 997020 communication
jab	1	3	1229976 contact 1230555 contact 1230350 contact
even	1	3	416880 change 1307142 contact 416705 change
exit	1	3	1078689 competition 358431 change 2015598 motion
fake	1	3	839526 communication 1654271 creation 2576921 social
farm	1	3	2420232 social 1739814 creation 2218443 possession
fawn	1	3	58794 body 2063771 motion 880978 communication
fell	1	3	2073065 motion 1258302 contact 1331237 contact
felt	1	3	1316955 contact 565592 change 1463212 contact
flop	1	3	1972753 motion 1972849 motion 2530003 social
flux	1	3	2066510 motion 443984 change 394813 change
foil	1	3	1335075 contact 2558172 social 2739688 stative
foot	1	3	641138 cognition 2287209 possession 1906322 motion
base	1	3	2756196 stative 636888 cognition 1200068 consumption
bate	1	3	2511075 social 216801 change 2094057 motion
bawl	1	3	66862 body 1048569 communication 1046480 communication
bead	1	3	1360091 contact 2625521 stative 1670511 creation
belt	1	3	1704030 creation 1366061 contact 1415162 contact
bill	1	3	977153 communication 991900 communication 2320374 possession
bowl	1	3	1146507 competition 1887324 motion 1616738 contact
bray	1	3	331082 change 29630 body 1054553 communication
bunk	1	3	2573853 social 2337230 possession 2075049 motion
buoy	1	3	1218512 contact 922771 communication 1904795 motion
butt	1	3	1235769 contact 1498713 contact 1466978 contact
calk	1	3	70736 body 1354565 contact 1358191 contact
camp	1	3	525805 change 2653996 stative 1514248 contact
coal	1	3	2352704 possession 2771997 weather 1599983 contact
coat	1	3	51511 body 1264283 contact 1262321 contact
cock	1	3	1247426 contact 1916634 motion 1884868 motion
coil	1	3	2049190 motion 1523986 contact 1663580 creation
comb	1	3	38365 body 1596645 contact 1319193 contact
